"","from","V1","reason"
"20085","kennedypatrickf","cherylmills",NA
"20093","evergreen","pir",NA
"20095","evergreen","humaabedin",NA
"20100","evergreen","humaabedin",NA
"20106","kennedypatrickf","cherylmills",NA
"20107","evergreen","jcarson",NA
"20112","valmorolona","humaabedin",NA
"20113","humaabedin","valmorolona",NA
"20134","jilotylaurenc","samuelsonheatherf",NA
"20135","kellycraiga","cherylmills",NA
"20139","carsonjohnnie","cherylmills",NA
"20141","toivnoraf","sullivanjacob",NA
"20143","lewjacob","cherylmills",NA
"20153","humaabedin","espinosaconfirmedforam",NA
"20159","carsonjohnnie","cherylmills",NA
"20160","cherylmills","carsonjohnnie",NA
"20161","toivnoraf","sullivanjacob",NA
"20162","sullivanjacob","cherylmills",NA
"20164","toivnoraf","sullivanjacob",NA
"20174","humaabedin","valmorou",NA
"20182","annemarieslaughter","cherylmills",NA
"20198","klevorickcaitlinb","cherylmills",NA
"20199","smithdanielb","cherylmills",NA
"20210","annemarieslaughter","humaabedin",NA
"20225","sullivanjacob","preines",NA
"20226","pir","sullivanjacob",NA
"20230","pir","sullivanjacob",NA
"20246","pascualcarlos","cherylmills",NA
"20248","kellycraiga","macmanusjosephe",NA
"20257","valmorolona","humaabedin",NA
"20259","evergreen","pir",NA
"20260","pir","sullivanjacob",NA
"20280","smithdanielb","cherylmills",NA
"20290","cherylmills","sullivanjacob",NA
"20292","cherylmills","johnpodesta",NA
"20293","feltmanjeffreyd","shampainenicoled","1.4(B),1.4(D)"
"20294","humaabedin","rrhinteriorsh",NA
"20296","gordonphiliph","steinbergjamesb","1.4(B),1.4(D)"
"20328","cherylmills","williamsbarreminyonmoore",NA
"20329","toivnoraf","cherylmills",NA
"20330","pascualcarlos","cherylmills",NA
"20333","reinesphilippei","cherylmills",NA
"20335","cherylmills","sullivanjacob",NA
"20343","toivnoraf","cherylmills",NA
"20344","klevorickcaitlinb","curtismeghanna",NA
"20346","cherylmills","stremlaumatthewh",NA
"20362","toivnoraf","cherylmills",NA
"20384","cherylmills","williamsbarremmookikimclean",NA
"20385","toivnoraf","cherylmills",NA
"20387","valmorolona","humaabedin",NA
"20388","humaabedin","th",NA
"20390","sullivanjacob","kellycraiga",NA
"20391","kellycraiga","sullivanjacob",NA
"20395","toivnoraf","cherylmills",NA
"20401","humaabedin","h—declassifyon//n","1.4(B),1.4(D)"
"20412","cherylmills","sullivanjacob",NA
"20416","annemarieslaughter","humaabedin",NA
"20418","evergreen","pir",NA
"20419","evergreen","pir",NA
"20423","sterntoddd","turkdavidm",NA
"20425","toivnoraf","cherylmills",NA
"20432","sterntoddd","turkdavidm",NA
"20433","humaabedin","sullivanjacob",NA
"20434","jeffreylfarrow","sullivanjacob",NA
"20435","humaabedin","rubinerlaurie",NA
"20440","jilotylaurenc","jilotylaurenc",NA
"20445","jilotylaurenc","jilotylaurenc",NA
"20447","mcdonoughdenisr","cherylmills",NA
"20448","cherylmills","mcdonoughdenisr",NA
"20449","crowleyphilipj","cherylmills",NA
"20453","humaabedin","sullivanjacob",NA
"20454","sullivanjacob","humaabedin",NA
"20457","sullivanjacob","humaabedin",NA
"20462","cherylmills","stremlaumatthewh",NA
"20476","vermarichardr","cherylmills",NA
"20479","vermarichardr","cherylmills",NA
"20491","humaabedin","oscarflores","1.4(B),1.4(D)"
"20492","cherylmills","toivnoraf",NA
"20493","reinesphilippei","cherylmills",NA
"20494","cherylmills","reinesphilippei",NA
"20495","reinesphilippei","cherylmills",NA
"20496","reinesphilippei","landler",NA
"20497","cherylmills","lewjacob",NA
"20508","cherylmills","bealecourtneyakramer",NA
"20509","shannonthomasa","cherylmills",NA
"20510","shannonthomasa","llorenshugo",NA
"20511","shannonthomasa","kellycraiga",NA
"20517","sullivanjacob","steinbergjamesb",NA
"20518","steinbergjamesb","ashrafmadeehas",NA
"20522","sullivanjacob","steinbergjamesb",NA
"20523","steinbergjamesb","ashrafmadeehas",NA
"20527","sullivanjacob","kellyianc",NA
"20607","toivnoraf","sullivanjacob",NA
"20612","vermarichardr","cherylmills",NA
"20615","vermarichardr","cherylmills",NA
"20631","jilotylaurenc","jilotylaurenc",NA
"20637","annemarieslaughter","cherylmills",NA
"20638","annemarieslaughter","cherylmills",NA
"20696","gordonphiliph","humaabedin",NA
"20697","humaabedin","gordonphiliph",NA
"20698","gordonphiliph","humaabedin",NA
"20699","humaabedin","gordonphiliph",NA
"20700","gordonphiliph","humaabedin",NA
"20703","gordonphiliph","humaabedin",NA
"20704","humaabedin","gordonphiliph",NA
"20705","gordonphiliph","humaabedin",NA
"20706","humaabedin","gordonphiliph",NA
"20707","gordonphiliph","humaabedin",NA
"20724","steinbergjamesb","burnswilliam",NA
"20725","burnswilliam","vermarichardr",NA
"20726","vermarichardr","steinbergjamesb",NA
"20748","kohharoldhongju","steinbergjamesb",NA
"20755","kennedypatrickf","cherylmills",NA
"20773","humaabedin","ihi",NA
"20790","gordonphiliph","humaabedin",NA
"20791","humaabedin","gordonphiliph",NA
"20792","gordonphiliph","humaabedin",NA
"20793","humaabedin","gordonphiliph",NA
"20794","gordonphiliph","humaabedin",NA
"20815","laszczychjoanne","cherylmills",NA
"20834","gordonphiliph","humaabedin",NA
"20835","humaabedin","gordonphiliph",NA
"20836","gordonphiliph","humaabedin",NA
"20837","humaabedin","gordonphiliph",NA
"20838","gordonphiliph","humaabedin",NA
"20845","gordonphiliph","humaabedin",NA
"20846","humaabedin","gordonphiliph",NA
"20847","gordonphiliph","humaabedin",NA
"20848","humaabedin","gordonphiliph",NA
"20849","gordonphiliph","humaabedin",NA
"20864","kohharoldhongju","steinbergjamesb",NA
"20902","vermarichardr","kennedypatrickf",NA
"20903","kennedypatrickf","crowleyphilipj",NA
"20904","crowleyphilipj","vermarichardr",NA
"20905","vermarichardr","steinbergjamesb",NA
"20911","kennedypatrickf","cherylmills",NA
"20916","smithdanielb","cherylmills",NA
"20923","gordonphiliph","humaabedin",NA
"20924","humaabedin","gordonphiliph",NA
"20925","gordonphiliph","humaabedin",NA
"20926","humaabedin","gordonphiliph",NA
"20927","gordonphiliph","humaabedin",NA
"20930","gordonphiliph","humaabedin",NA
"20931","humaabedin","gordonphiliph",NA
"20932","gordonphiliph","humaabedin",NA
"20954","kennedypatrickf","cherylmills",NA
"20972","gordonphiliph","humaabedin",NA
"20973","humaabedin","gordonphiliph",NA
"20974","gordonphiliph","humaabedin",NA
"20975","humaabedin","gordonphiliph",NA
"20976","gordonphiliph","humaabedin",NA
"20987","gordonphiliph","humaabedin",NA
"20988","humaabedin","gordonphiliph",NA
"20989","gordonphiliph","humaabedin",NA
"20990","humaabedin","gordonphiliph",NA
"20991","gordonphiliph","humaabedin",NA
"21000","gordonphiliph","humaabedin",NA
"21001","humaabedin","gordonphiliph",NA
"21002","gordonphiliph","humaabedin",NA
"21003","humaabedin","gordonphiliph",NA
"21004","gordonphiliph","humaabedin",NA
"21008","kennedypatrickf","cherylmills",NA
"21013","crowleyphilipj","cherylmills",NA
"21018","evergreen","humaabedin",NA
"21036","carsonjohnnie","cherylmills",NA
"21040","valmorolona","humaabedin",NA
"21041","humaabedin","valmorolona",NA
"21046","humaabedin","dougband",NA
"21054","pascualcarlos","cherylmills",NA
"21094","annemarieslaughter","sullivanjacob",NA
"21130","sullivanjacob","cherylmills",NA
"21132","toivnoraf","sullivanjacob",NA
"21162","pir","sullivanjacob",NA
"21184","annemarieslaughter","sullivanjacob",NA
"21186","cherylmills","sullivanjacob",NA
"21194","smithdanielb","cherylmills",NA
"21197","sullivanjacob","cherylmills",NA
"21199","annemarieslaughter","sullivanjacob",NA
"21204","rodriguezmiguele","cherylmills",NA
"21213","smithdanielb","cherylmills",NA
"21218","tauscherellen","cherylmills",NA
"21223","humaabedin","oscarflores",NA
"21225","humaabedin","oscarflores",NA
"21249","tauscherellen","cherylmills",NA
"21250","cherylmills","tauscherellen",NA
"21251","tauscherellen","cherylmills",NA
"21272","cherylmills","humaabedin",NA
"21273","kennedypatrickf","cherylmills",NA
"21311","annemarieslaughter","cherylmills",NA
"21328","shannonthomasa","cherylmills",NA
"21335","sullivanjacob","steinbergjamesb",NA
"21336","steinbergjamesb","ashrafmadeehas",NA
"21346","muscatinelissa","millscheryl",NA
"21365","cherylmills","bealecourtneyakramer",NA
"21398","shannonthomasa","cherylmills",NA
"21412","sullivanjacob","steinbergjamesb",NA
"21413","steinbergjamesb","ashrafmadeehas",NA
"21418","muscatinelissa","millscheryl",NA
"21425","balderstonkrism","cherylmills",NA
"21426","cherylmills","reinesphilippei",NA
"21433","curtismeghanna","cherylmills",NA
"21434","curtismeghanna","toivnoraf",NA
"21444","sullivanjacob","steinbergjamesb",NA
"21445","steinbergjamesb","ashrafmadeehas",NA
"21455","shannonthomasa","humaabedin",NA
"21456","humaabedin","shannonthomasa",NA
"21461","shannonthomasa","cherylmills",NA
"21473","sullivanjacob","steinbergjamesb",NA
"21474","steinbergjamesb","ashrafmadeehas",NA
"21496","shannonthomasa","cherylmills",NA
"21522","cherylmills","cherylmills",NA
"21523","crowleyphilip","cherylmills",NA
"21529","kennedypatrickf","cherylmills",NA
"21532","cherylmills","cherylmills",NA
"21533","toivnoraf","cherylmills",NA
"21545","cherylmills","dougband",NA
"21560","annemarieslaughter","cherylmills",NA
"21566","cherylmills","dougband",NA
"21568","cherylmills","sullivanjacob",NA
"21570","russorobertv","jilotylaurenc",NA
"21571","jilotylaurenc","ihi",NA
"21576","cherylmills","osullivannigel",NA
"21690","cherylmills","cicettipamelas",NA
"21747","toivnoraf","cherylmills",NA
"21749","vermarichardr","cherylmills",NA
"21752","muscatinelissa","millscheryl",NA
"21757","toivnoraf","sullivanjacob",NA
"21780","sullivanjacob","bergersamuelr",NA
"21781","strobetalbott","undisclosedrecipients",NA
"21786","cherylmills","jimkennedy",NA
"21791","valmorolona","reinesphilippei",NA
"21792","reinesphilippei","valmorolona",NA
"21793","valmorolona","reinesphilippei",NA
"21795","crowleyphilipj","sullivanjacob",NA
"21796","cherylmills","sullivanjacob",NA
"21797","strobetalbott","cherylmills",NA
"21798","cherylmills","strobetalbott",NA
"21800","muscatinelissa","cherylmills",NA
"21802","muscatinelissa","humaabedin",NA
"21805","annemarieslaughter","sullivanjacob",NA
"21807","cherylmills","bergersamuelr",NA
"21813","sullivanjacob","shannonthomasa",NA
"21814","shannonthomasa","sullivanjacob",NA
"21815","cherylmills","strobetalbott",NA
"21821","humaabedin","rosemariehowe",NA
"21822","shannonthomasa","cherylmills",NA
"21823","cherylmills","sullivanjacob",NA
"21824","sullivanjacob","steinbergjamesb",NA
"21825","steinbergjamesb","ashrafmadeehas",NA
"21835","cherylmills","williamsbarre",NA
"21836","cherylmills","nobleronald",NA
"21837","humaabedin","burnswilliam",NA
"21838","humaabedin","rosemariehoweh",NA
"21851","shannonthomasa","cherylmills",NA
"21852","cherylmills","sullivanjacob",NA
"21853","humaabedin","subjectfwwjcoriginalmessage",NA
"21854","reinesphilippei","cherylmills",NA
"21855","curtismeghanna","cherylmills",NA
"21856","curtismeghanna","toivnoraf",NA
"21866","cherylmills","sullivanjacob",NA
"21867","rudmanmara","cherylmills",NA
"21868","cherylmills","sullivanjacob",NA
"21871","cherylmills","justincooper",NA
"21872","strobetalbott","cherylmills",NA
"21873","cherylmills","johnpodesta",NA
"21874","sullivanjacob","cherylmills",NA
"21878","shannonthomasa","cherylmills",NA
"21880","cherylmills","justincooper",NA
"21881","strobetalbott","cherylmills",NA
"21882","cherylmills","johnpodesta",NA
"21883","sullivanjacob","cherylmills",NA
"21885","vermarichardr","cherylmills",NA
"21886","cherylmills","humaabedin",NA
"21887","jilotylaurenc","jilotylaurenc",NA
"21888","shannonthomasa","humaabedin",NA
"21889","humaabedin","shannonthomasa",NA
"21893","shannonthomasa","cherylmills",NA
"21899","shannonthomasa","cherylmills",NA
"21903","humaabedin","mark",NA
"21910","shannonthomasa","cherylmills",NA
"21913","toivnoraf","cherylmills",NA
"21914","balderstonkrism","cherylmills",NA
"21915","cherylmills","reinesphilippei",NA
"21918","burnswilliam","humaabedin",NA
"21919","humaabedin","burnswilliam",NA
"21920","humaabedin","vermarichardr",NA
"21926","sullivanjacob","samuelsonheatherf",NA
"21927","cherylmills","crowleyphilipj",NA
"21928","vermarichardr","cherylmills",NA
"21929","humaabedin","donaldrosemariehowe",NA
"21930","mchalejuditha","cherylmills",NA
"21932","evergreen","pir",NA
"21933","toivnoraf","cherylmills",NA
"21937","humaabedin","vermarichardr",NA
"21938","cherylmills","humaabedin",NA
"21939","reinesphilippei","capriciamarshal",NA
"21943","toivnoraf","jonesstuart",NA
"21944","toivnoraf","jonesstuart",NA
"21945","toivnoraf","gordonphiliph",NA
"21946","gordonphiliph","toivnoraf",NA
"21947","toivnoraf","gordonphiliph",NA
"21954","humaabedin","reinesphilippei",NA
"21955","reinesphilippei","cherylmills",NA
"21957","crowleyphilipj","cherylmills",NA
"21958","annemarieslaughter","cherylmills",NA
"21959","vermarichardr","humaabedin",NA
"21961","balderstonkrism","cherylmills",NA
"21962","cherylmills","balderstonkrism",NA
"21964","kennedypatrickf","cherylmills",NA
"21965","russorobertv","jilotylaurenc",NA
"21969","cherylmills","stremlaumatthewh",NA
"21970","smithdanielb","ses_depsecysmeeting",NA
"21971","smithdanielb","ses_depsecysmeeting",NA
"21972","sullivanjacob","cherylmills",NA
"21973","cherylmills","sullivanjacob",NA
"21984","cherylmills","sullivanjacob",NA
"21988","sullivanjacob","strobetalbott",NA
"21996","sullivanjacob","daviesglynt",NA
"22000","cherylmills","dougband",NA
"22001","cherylmills","sullivanjacob",NA
"22002","mullstephend","cherylmills",NA
"22003","humaabedin","subjectfwdprkreportedly",NA
"22012","sbwhoeop","cherylmills",NA
"22013","toivnoraf","cherylmills",NA
"22016","rossalec","cherylmills",NA
"22017","cherylmills","rossalec",NA
"22018","annemarieslaughter","cherylmills","1.4(B),1.4(D)"
"22019","annemarieslaughter","annemarieslaughter","1.4(B),1.4(D)"
"22020","cherylmills","cherylmills",NA
"22021","crowleyphilipj","cherylmills",NA
"22022","toivnoraf","cherylmills",NA
"22028","crowleyphilip","cherylmills",NA
"22031","toivnoraf","cherylmills",NA
"22032","cherylmills","cherylmills",NA
"22033","toivnoraf","cherylmills",NA
"22034","smithdanielb","humaabedin",NA
"22035","cherylmills","osullivannigel",NA
"22036","vermarichardr","steinbergjamesb",NA
"22037","cherylmills","daviesglynt",NA
"22038","kennedypatrickf","cherylmills",NA
"22039","annemarieslaughter","cherylmills",NA
"22040","crowleyphilip","cherylmills",NA
"22042","curtismeghanna","cherylmills",NA
"22045","kennedypatrickf","cherylmills",NA
"22047","cherylmills","cherylmills",NA
"22048","toivnoraf","cherylmills",NA
"22049","rossalec","cherylmills",NA
"22050","cherylmills","rossalec",NA
"22051","rossalec","cherylmills",NA
"22052","cherylmills","rossalec",NA
"22053","vermarichardr","cherylmills",NA
"22057","rossalec","cherylmills",NA
"22058","cherylmills","rossalec",NA
"22059","rossalec","cherylmills",NA
"22060","cherylmills","rossalec]",NA
"22062","cherylmills","rossalec",NA
"22064","toivnoraf","sullivanjacob",NA
"22072","strobetalbott","hrc",NA
"22077","humaabedin","ihi",NA
"22080","feltmanjeffreyd","valmorolona",NA
"22083","annemarieslaughter","cherylmills",NA
"22084","cherylmills","annemarieslaughter",NA
"22086","jilotylaurenc","jilotylaurenc",NA
"22089","humaabedin","rosemariehowe",NA
"22094","humaabedin","valmorolona",NA
"22106","sullivanjacob","reinesphilippei",NA
"22107","reinesphilippei","hl",NA
"22124","cherylmills","cicettipamelas",NA
"22131","evergreen","pir",NA
"22132","cherylmills","humaabedin",NA
"22133","hydedana","cherylmills",NA
"22134","pir","sullivanjacob",NA
"22143","cherylmills","sullivanjacob",NA
"22147","annemarieslaughter","cherylmills",NA
"22152","strobetalbott","hhdousband",NA
"22153","hydedana","cherylmills",NA
"22154","valmorolona","cherylmills",NA
"22156","hydedana","cherylmills",NA
"22179","rossalec","cherylmills",NA
"22183","kellycraiga","cherylmills",NA
"22191","rossalec","cherylmills",NA
"22197","sterntoddd","sullivanjacob",NA
"22200","rossalec","cherylmills",NA
"22207","rodriguezmiguele","cherylmills",NA
"22214","rossalec","cherylmills",NA
"22216","cherylmills","turkdavidm",NA
"22221","kellycraiga","cherylmills",NA
"22222","cherylmills","cherylmills",NA
"22228","cherylmills","valmorolona",NA
"22229","toivnoraf","valmorolanaj",NA
"22230","strobetalbott","toivnoraf",NA
"22231","cherylmills","cherylmills",NA
"22235","humaabedin","hr@attblackberrynet",NA
"22238","smithdanielb","cherylmills",NA
"22239","cherylmills","smithdanielb",NA
"22240","smithdanielb","cherylmills",NA
"22241","cherylmills","ambefbagleybalderstonkrism",NA
"22251","humaabedin","dennisross",NA
"22257","humaabedin","ihr@attblackberryneti",NA
"22258","cherylmills","begalapaul",NA
"22259","cherylmills","capriciapenavicmarshall",NA
"22263","humaabedin","hcarolynmaloneycalledforyou",NA
"22269","smithdanielb","cherylmills",NA
"22275","humaabedin","ih",NA
"22281","toivnoraf","cherylmills",NA
"22289","brimmerestherd","humaabedin",NA
"22299","buhlcindy","cherylmills",NA
"22325","annemarieslaughter","cherylmills",NA
"22329","muscatinelissa","humaabedin",NA
"22337","gordonphiliph","humaabedin",NA
"22338","gordonphiliph","steinbergjamesb",NA
"22341","crowleyphilipj","cherylmills",NA
"22356","verveermelannes","blakerobert",NA
"22382","toivnoraf","cherylmills",NA
"22402","annemarieslaughter","cherylmills",NA
"22429","gordonphiliph","humaabedin",NA
"22430","gordonphiliph","steinbergjamesb",NA
"22438","verveermelannes","blakerobert",NA
"22460","annemarieslaughter","humaabedin",NA
"22465","toivnoraf","cherylmills",NA
"22489","cherylmills","sullivanjacob",NA
"22503","gordonphiliph","steinbergjamesb","1.4(B),1.4(D)"
"22514","sterntoddd","turkdavidm",NA
"22540","evergreen","pir",NA
"22558","rossalec","toivnoraf",NA
"22566","cherylmills","valmorolona",NA
"22567","valmorolona","toivnoraf",NA
"22568","toivnoraf","valmorolona",NA
"22569","strobetalbott","toivnoraf",NA
"22576","kennedypatrickf","cherylmills",NA
"22590","smithdanielb","cherylmills",NA
"22606","hanleymonicar","humaabedin",NA
"22607","humaabedin","hanleymonicar",NA
"22615","kellycraiga","cherylmills",NA
"22622","cherylmills","jimkennedy",NA
"22623","annemarieslaughter","cherylmills",NA
"22636","kellycraiga","cherylmills",NA
"22657","hanleymonicar","humaabedin",NA
"22658","humaabedin","hanleymonicar",NA
"22659","cherylmills","jimkennedy",NA
